sample_id,sample_barcode,DNA_barcode,collection_label,analysis,project,site_code,site_name,distance,collection_date,collection_time,sample_type,habitat,host,trophic,site_type,metadata,lat,long,lat.long,processing,notes,rainfall,elevation,shore_dist,shore_dist_Range
WMEA_02907_Pl_M7,02907,NA,CCAType2B-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02908_Pl_M7,02908,2908,CCAType2C-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02909_Pl_M7,02909,2909,CCAType3A-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02910_Pl_M7,02910,2910,CCAType3B-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02911_Pl_M7,02911,2911,CCAType3C-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_03028_An_2,03028,3025,Mosquito,MS,Supertransect,2,STGardens2,100m,20190617,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63719002,-158.057326,21.63719002|-158.057326,NA,Collected and identified by Medeiros Lab,1245.245972,1.43277359,747.4455465,0to3km
WMEA_03029_An_2,03029,3026,Mosquito,MS,Supertransect,2,STGardens2,100m,20190617,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63719002,-158.057326,21.63719002|-158.057326,NA,Collected and identified by Medeiros Lab,1245.245972,1.43277359,747.4455465,0to3km
WMEA_03030_An_2,03030,3027,Mosquito,MS,Supertransect,2,STGardens2,100m,20190617,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63719002,-158.057326,21.63719002|-158.057326,NA,Collected and identified by Medeiros Lab,1245.245972,1.43277359,747.4455465,0to3km
WMEA_03031_An_2,03031,NA,Mosquito,MS,Supertransect,2,STGardens2,100m,20190617,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63719002,-158.057326,21.63719002|-158.057326,NA,Collected and identified by Medeiros Lab,1245.245972,1.43277359,747.4455465,0to3km
WMEA_03034_An_8,03034,3032,Mosquito,MS,Supertransect,8,STGardens8,700m,20190617,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63361698,-158.052984,21.63361698|-158.052984,NA,Collected and identified by Medeiros Lab,1323.670044,12.99216461,1340.435352,0to3km
WMEA_03035_An_8,03035,3033,Mosquito,MS,Supertransect,8,STGardens8,700m,20190617,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63361698,-158.052984,21.63361698|-158.052984,NA,Collected and identified by Medeiros Lab,1323.670044,12.99216461,1340.435352,0to3km
WMEA_03042_An_9,03042,3036,Mosquito,MS,Supertransect,9,STGardens9,800m,20190617,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63334801,-158.052043,21.63334801|-158.052043,NA,Collected and identified by Medeiros Lab,1323.670044,19.28332329,1437.455815,0to3km
WMEA_03043_An_9,03043,3037,Mosquito,MS,Supertransect,9,STGardens9,800m,20190617,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63334801,-158.052043,21.63334801|-158.052043,NA,Collected and identified by Medeiros Lab,1323.670044,19.28332329,1437.455815,0to3km
WMEA_03044_An_9,03044,3038,Mosquito,MS,Supertransect,9,STGardens9,800m,20190617,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63334801,-158.052043,21.63334801|-158.052043,NA,Collected and identified by Medeiros Lab,1323.670044,19.28332329,1437.455815,0to3km
WMEA_03051_An_5,03051,3048,Mosquito,MS,Supertransect,5,STFalls5,400m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63102999,-158.047911,21.63102999|-158.047911,NA,Collected and identified by Medeiros Lab,1395.904053,23,1935.757686,0to3km
WMEA_03052_An_5,03052,3049,Mosquito,MS,Supertransect,5,STFalls5,400m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63102999,-158.047911,21.63102999|-158.047911,NA,Collected and identified by Medeiros Lab,1395.904053,23,1935.757686,0to3km
WMEA_03053_An_5,03053,3050,Mosquito,MS,Supertransect,5,STFalls5,400m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63102999,-158.047911,21.63102999|-158.047911,NA,Collected and identified by Medeiros Lab,1395.904053,23,1935.757686,0to3km
WMEA_03057_An_9,03057,3054,Mosquito,MS,Supertransect,9,STFalls9,800m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63056597,-158.044273,21.63056597|-158.044273,NA,Collected and identified by Medeiros Lab,1461.651978,29.84057236,2284.624623,0to3km
WMEA_03058_An_9,03058,3055,Mosquito,MS,Supertransect,9,STFalls9,800m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63056597,-158.044273,21.63056597|-158.044273,NA,Collected and identified by Medeiros Lab,1461.651978,29.84057236,2284.624623,0to3km
WMEA_03059_An_9,03059,NA,Mosquito,MS,Supertransect,9,STFalls9,800m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63056597,-158.044273,21.63056597|-158.044273,NA,Collected and identified by Medeiros Lab,1461.651978,29.84057236,2284.624623,0to3km
WMEA_03063_An_1,03063,3060,Mosquito,MS,Supertransect,1,STDrumRoadMakai,0m,20190618,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62209304,-158.019156,21.62209304|-158.019156,NA,Collected and identified by Medeiros Lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03064_An_1,03064,3061,Mosquito,MS,Supertransect,1,STDrumRoadMakai,0m,20190618,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62209304,-158.019156,21.62209304|-158.019156,NA,Collected and identified by Medeiros Lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03065_An_1,03065,3062,Mosquito,MS,Supertransect,1,STDrumRoadMakai,0m,20190618,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62209304,-158.019156,21.62209304|-158.019156,NA,Collected and identified by Medeiros Lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03069_An_5,03069,3066,Mosquito,MS,Supertransect,5,STDrumRoadMakai,400m,20190618,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62068103,-158.017351,21.62068103|-158.017351,NA,Collected and identified by Medeiros Lab,1965.343994,176.7552032,5267.203902,5km
WMEA_03070_An_5,03070,3067,Mosquito,MS,Supertransect,5,STDrumRoadMakai,400m,20190618,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62068103,-158.017351,21.62068103|-158.017351,NA,Collected and identified by Medeiros Lab,1965.343994,176.7552032,5267.203902,5km
WMEA_03071_An_5,03071,3068,Mosquito,MS,Supertransect,5,STDrumRoadMakai,400m,20190618,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62068103,-158.017351,21.62068103|-158.017351,NA,Collected and identified by Medeiros Lab,1965.343994,176.7552032,5267.203902,5km
WMEA_03075_An_8,03075,3072,Mosquito,MS,Supertransect,8,STDrumRoadMakai,700m,20190618,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.61986002,-158.015093,21.61986002|-158.015093,NA,Collected and identified by Medeiros Lab,2026.730957,208.6148987,5517.577872,5km
WMEA_03076_An_8,03076,3073,Mosquito,MS,Supertransect,8,STDrumRoadMakai,700m,20190618,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.61986002,-158.015093,21.61986002|-158.015093,NA,Collected and identified by Medeiros Lab,2026.730957,208.6148987,5517.577872,5km
WMEA_03077_An_8,03077,3074,Mosquito,MS,Supertransect,8,STDrumRoadMakai,700m,20190618,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.61986002,-158.015093,21.61986002|-158.015093,NA,Collected and identified by Medeiros Lab,2026.730957,208.6148987,5517.577872,5km
WMEA_03082_An_1,03082,3078,Mosquito,MS,Supertransect,1,STAboveFalls,0m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63032801,-158.042535,21.63032801|-158.042535,NA,Collected by Mel and identified by Medeiros Lab,1495.045044,53.65145874,2455.405499,0to3km
WMEA_03083_An_1,03083,3079,Mosquito,MS,Supertransect,1,STAboveFalls,0m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63032801,-158.042535,21.63032801|-158.042535,NA,Collected by Mel and identified by Medeiros Lab,1495.045044,53.65145874,2455.405499,0to3km
WMEA_03084_An_1,03084,3080,Mosquito,MS,Supertransect,1,STAboveFalls,0m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63032801,-158.042535,21.63032801|-158.042535,NA,Collected by Mel and identified by Medeiros Lab,1495.045044,53.65145874,2455.405499,0to3km
WMEA_03085_An_1,03085,3081,Mosquito,MS,Supertransect,1,STAboveFalls,0m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63032801,-158.042535,21.63032801|-158.042535,NA,Collected by Mel and identified by Medeiros Lab,1495.045044,53.65145874,2455.405499,0to3km
WMEA_03090_An_5,03090,3087,Mosquito,MS,Supertransect,5,STAboveFalls,400m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63076999,-158.039635,21.63076999|-158.039635,NA,Collected by Mel and identified by Medeiros Lab,1527.713989,66.13102722,2704.71678,0to3km
WMEA_03091_An_5,03091,3088,Mosquito,MS,Supertransect,5,STAboveFalls,400m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63076999,-158.039635,21.63076999|-158.039635,NA,Collected by Mel and identified by Medeiros Lab,1527.713989,66.13102722,2704.71678,0to3km
WMEA_03092_An_5,03092,3089,Mosquito,MS,Supertransect,5,STAboveFalls,400m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63076999,-158.039635,21.63076999|-158.039635,NA,Collected by Mel and identified by Medeiros Lab,1527.713989,66.13102722,2704.71678,0to3km
WMEA_03097_An_7,03097,3093,Mosquito,MS,Supertransect,7,STAboveFalls,600m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63038702,-158.038093,21.63038702|-158.038093,NA,Collected by Mel and identified by Medeiros Lab,1560.269043,73.27366638,2868.003317,0to3km
WMEA_03098_An_7,03098,3094,Mosquito,MS,Supertransect,7,STAboveFalls,600m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63038702,-158.038093,21.63038702|-158.038093,NA,Collected by Mel and identified by Medeiros Lab,1560.269043,73.27366638,2868.003317,0to3km
WMEA_03099_An_7,03099,3095,Mosquito,MS,Supertransect,7,STAboveFalls,600m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63038702,-158.038093,21.63038702|-158.038093,NA,Collected by Mel and identified by Medeiros Lab,1560.269043,73.27366638,2868.003317,0to3km
WMEA_03100_An_7,03100,3096,Mosquito,MS,Supertransect,7,STAboveFalls,600m,20190619,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63038702,-158.038093,21.63038702|-158.038093,NA,Collected by Mel and identified by Medeiros Lab,1560.269043,73.27366638,2868.003317,0to3km
WMEA_03114_An_1,03114,3121,Drosophila,MS,SuperTransect,1,STDrumRoadMakai1,0m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62209304,-158.019156,21.62209304|-158.019156,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03115_An_1,03115,3122,Drosophila,MS,SuperTransect,1,STDrumRoadMakai1,0m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62209304,-158.019156,21.62209304|-158.019156,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03116_An_1,03116,3123,Drosophila,MS,SuperTransect,1,STDrumRoadMakai1,0m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62209304,-158.019156,21.62209304|-158.019156,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03117_An_1,03117,3124,Drosophila,MS,SuperTransect,1,STDrumRoadMakai1,0m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62209304,-158.019156,21.62209304|-158.019156,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03118_An_1,03118,3125,Drosophila,MS,SuperTransect,1,STDrumRoadMakai1,0m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62209304,-158.019156,21.62209304|-158.019156,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03128_An_1,03128,3135,Drosophila,MS,SuperTransect,1,STDrumRoadMakai1,0m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila sp,21.62209304,-158.019156,21.62209304|-158.019156,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03129_An_1,03129,3136,Drosophila,MS,SuperTransect,1,STDrumRoadMakai1,0m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila sp,21.62209304,-158.019156,21.62209304|-158.019156,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03130_An_1,03130,3137,Drosophila,MS,SuperTransect,1,STDrumRoadMakai1,0m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila sp,21.62209304,-158.019156,21.62209304|-158.019156,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03131_An_1,03131,3138,Drosophila,MS,SuperTransect,1,STDrumRoadMakai1,0m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila sp,21.62209304,-158.019156,21.62209304|-158.019156,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03132_An_1,03132,3139,Drosophila,MS,SuperTransect,1,STDrumRoadMakai1,0m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila sp,21.62209304,-158.019156,21.62209304|-158.019156,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1910.119019,159.1590118,5032.380114,5km
WMEA_03142_An_6,03142,3150,Drosophila,MS,SuperTransect,6,STDrumRoadMakai6,500m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62005699,-158.016589,21.62005699|-158.016589,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1965.343994,173.4530334,5367.887037,5km
WMEA_03143_An_6,03143,3151,Drosophila,MS,SuperTransect,6,STDrumRoadMakai6,500m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62005699,-158.016589,21.62005699|-158.016589,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1965.343994,173.4530334,5367.887037,5km
WMEA_03144_An_6,03144,3152,Drosophila,MS,SuperTransect,6,STDrumRoadMakai6,500m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62005699,-158.016589,21.62005699|-158.016589,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1965.343994,173.4530334,5367.887037,5km
WMEA_03145_An_6,03145,3153,Drosophila,MS,SuperTransect,6,STDrumRoadMakai6,500m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62005699,-158.016589,21.62005699|-158.016589,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1965.343994,173.4530334,5367.887037,5km
WMEA_03146_An_6,03146,3154,Drosophila,MS,SuperTransect,6,STDrumRoadMakai6,500m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62005699,-158.016589,21.62005699|-158.016589,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1965.343994,173.4530334,5367.887037,5km
WMEA_03147_An_6,03147,3155,Drosophila,MS,SuperTransect,6,STDrumRoadMakai6,500m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62005699,-158.016589,21.62005699|-158.016589,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1965.343994,173.4530334,5367.887037,5km
WMEA_03148_An_6,03148,NA,Drosophila,MS,SuperTransect,6,STDrumRoadMakai6,500m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.62005699,-158.016589,21.62005699|-158.016589,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1965.343994,173.4530334,5367.887037,5km
WMEA_03156_An_6,03156,3165,Drosophila,MS,SuperTransect,6,STDrumRoadMakai6,500m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,21.61986002|-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,2026.730957,208.6148987,5517.577872,5km
WMEA_03157_An_6,03157,3166,Drosophila,MS,SuperTransect,6,STDrumRoadMakai6,500m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,21.61986002|-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,2026.730957,208.6148987,5517.577872,5km
WMEA_03158_An_8,03158,3167,Drosophila,MS,SuperTransect,8,STDrumRoadMakai8,700m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,21.61986002|-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,2026.730957,208.6148987,5517.577872,5km
WMEA_03159_An_8,03159,3168,Drosophila,MS,SuperTransect,8,STDrumRoadMakai8,700m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,21.61986002|-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,2026.730957,208.6148987,5517.577872,5km
WMEA_03160_An_8,03160,3169,Drosophila,MS,SuperTransect,8,STDrumRoadMakai8,700m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,21.61986002|-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,2026.730957,208.6148987,5517.577872,5km
WMEA_03161_An_8,03161,NA,Drosophila,MS,SuperTransect,8,STDrumRoadMakai8,700m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,21.61986002|-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,2026.730957,208.6148987,5517.577872,5km
WMEA_03162_An_8,03162,NA,Drosophila,MS,SuperTransect,8,STDrumRoadMakai8,700m,20190618,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.61986002,-158.015093,21.61986002|-158.015093,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,2026.730957,208.6148987,5517.577872,5km
WMEA_03170_An_1,03170,3177,Drosophila,MS,SuperTransect,1,STAboveFalls1,0m,20190619,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63032801,-158.042535,21.63032801|-158.042535,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1495.045044,53.65145874,2455.405499,0to3km
WMEA_03171_An_1,03171,3178,Drosophila,MS,SuperTransect,1,STAboveFalls1,0m,20190619,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63032801,-158.042535,21.63032801|-158.042535,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1495.045044,53.65145874,2455.405499,0to3km
WMEA_03172_An_1,03172,3179,Drosophila,MS,SuperTransect,1,STAboveFalls1,0m,20190619,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63032801,-158.042535,21.63032801|-158.042535,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1495.045044,53.65145874,2455.405499,0to3km
WMEA_03173_An_1,03173,3180,Drosophila,MS,SuperTransect,1,STAboveFalls1,0m,20190619,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63032801,-158.042535,21.63032801|-158.042535,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1495.045044,53.65145874,2455.405499,0to3km
WMEA_03184_An_5,03184,3191,Drosophila,MS,SuperTransect,5,STAboveFalls5,400m,20190619,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,21.63076999|-158.039635,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1527.713989,66.13102722,2704.71678,0to3km
WMEA_03185_An_5,03185,3192,Drosophila,MS,SuperTransect,5,STAboveFalls5,400m,20190619,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,21.63076999|-158.039635,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1527.713989,66.13102722,2704.71678,0to3km
WMEA_03186_An_5,03186,3193,Drosophila,MS,SuperTransect,5,STAboveFalls5,400m,20190619,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,21.63076999|-158.039635,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1527.713989,66.13102722,2704.71678,0to3km
WMEA_03187_An_5,03187,3194,Drosophila,MS,SuperTransect,5,STAboveFalls5,400m,20190619,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,21.63076999|-158.039635,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1527.713989,66.13102722,2704.71678,0to3km
WMEA_03188_An_5,03188,3195,Drosophila,MS,SuperTransect,5,STAboveFalls5,400m,20190619,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,21.63076999|-158.039635,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1527.713989,66.13102722,2704.71678,0to3km
WMEA_03212_An_2,03212,3219,Drosophila,MS,SuperTransect,2,STFalls2,100m,20190703,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,21.632815|-158.050975,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1357.352051,17.11081123,1562.149858,0to3km
WMEA_03213_An_2,03213,3220,Drosophila,MS,SuperTransect,2,STFalls2,100m,20190703,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,21.632815|-158.050975,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1357.352051,17.11081123,1562.149858,0to3km
WMEA_03214_An_2,03214,3221,Drosophila,MS,SuperTransect,2,STFalls2,100m,20190703,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,21.632815|-158.050975,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1357.352051,17.11081123,1562.149858,0to3km
WMEA_03215_An_2,03215,3222,Drosophila,MS,SuperTransect,2,STFalls2,100m,20190703,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,21.632815|-158.050975,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1357.352051,17.11081123,1562.149858,0to3km
WMEA_03216_An_2,03216,3223,Drosophila,MS,SuperTransect,2,STFalls2,100m,20190703,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,21.632815|-158.050975,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1357.352051,17.11081123,1562.149858,0to3km
WMEA_03226_An_6,03226,3229,Drosophila,MS,SuperTransect,6,STFalls6,500m,20190703,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63128799,-158.04761,21.63128799|-158.04761,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1395.904053,27.02231598,1946.546249,0to3km
WMEA_03227_An_6,03227,3230,Drosophila,MS,SuperTransect,6,STFalls6,500m,20190703,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63128799,-158.04761,21.63128799|-158.04761,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1395.904053,27.02231598,1946.546249,0to3km
WMEA_03228_An_6,03228,NA,Drosophila,MS,SuperTransect,6,STFalls6,500m,20190703,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63128799,-158.04761,21.63128799|-158.04761,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab,1395.904053,27.02231598,1946.546249,0to3km
WMEA_03231_No_M3,03231,NA,M3 Shallow,MSandDNA,Keck,M3,UppersBeach,NA,20191620,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.63892,-158.07127,21.63892|-158.071265,,,NA,NA,822.3868883,
WMEA_03232_No_M4,03232,NA,M4 Shallow,MSandDNA,Keck,M4,TwinRocks,NA,20191620,NA,WaterSaline,Marine,Nonhost,Environmental,Core Waimea,marine water,21.63677,-158.07189,21.636766|-158.071894,,,NA,NA,964.3406482,
